Quarter,Minute,Second,Down,ToGo,SeriesFirstDown,Yards,Formation,PlayType,PassType,RushDirection,YardLineFixed,YardLineDirection
4,12,11,3,3,0,-2,UNDER CENTER,RUSH,,LEFT GUARD,40,OWN
4,11,25,4,5,0,0,PUNT,PUNT,,,38,OWN
4,11,13,1,10,0,0,SHOTGUN,PASS,DEEP RIGHT,,12,OWN
4,11,7,2,10,0,8,SHOTGUN,PASS,SHORT MIDDLE,,12,OWN
4,10,27,3,2,0,0,SHOTGUN,PASS,SHORT RIGHT,,20,OWN
4,10,24,4,2,0,0,PUNT,PUNT,,,20,OWN
4,10,12,1,10,1,11,UNDER CENTER,PASS,SHORT RIGHT,,27,OWN
4,9,39,1,10,0,3,UNDER CENTER,RUSH,,RIGHT GUARD,38,OWN
4,8,59,2,7,0,5,UNDER CENTER,RUSH,,LEFT GUARD,41,OWN
4,8,20,3,2,1,7,UNDER CENTER,RUSH,,RIGHT GUARD,46,OWN
4,6,32,1,10,1,20,SHOTGUN,PASS,SHORT MIDDLE,,9,OWN
4,5,25,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
4,5,25,1,10,0,7,SHOTGUN,PASS,SHORT RIGHT,,25,OWN
4,4,59,2,3,1,13,NO HUDDLE SHOTGUN,SCRAMBLE,,,32,OWN
4,4,39,1,10,0,0,SHOTGUN,PASS,SHORT LEFT,,45,OWN
4,4,35,2,10,0,0,SHOTGUN,PASS,DEEP RIGHT,,45,OWN
4,4,30,3,10,0,0,SHOTGUN,NO PLAY,,,45,OWN
4,4,30,3,15,1,18,SHOTGUN,PASS,SHORT RIGHT,,40,OWN
4,3,54,1,10,0,2,UNDER CENTER,RUSH,,LEFT GUARD,49,OWN
4,2,0,0,0,1,0,UNDER CENTER,,,,0,OWN
4,1,52,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
4,1,47,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
4,1,40,1,10,1,10,SHOTGUN,PASS,SHORT LEFT,,11,OWN
4,1,33,1,10,0,6,SHOTGUN,PASS,SHORT RIGHT,,21,OWN
4,1,24,2,4,1,9,SHOTGUN,PASS,SHORT RIGHT,,27,OWN
4,1,16,1,10,0,-10,SHOTGUN,SACK,,,36,OWN
4,0,46,2,20,0,-9,SHOTGUN,SACK,,,26,OWN
4,0,14,3,29,0,11,SHOTGUN,PASS,SHORT LEFT,,17,OWN
4,0,8,4,18,0,-4,SHOTGUN,RUSH,,CENTER,28,OWN
4,0,0,0,0,1,0,UNDER CENTER,,,,0,OWN
1,15,0,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
1,14,54,1,10,0,4,UNDER CENTER,RUSH,,CENTER,32,OWN
1,14,22,2,6,1,7,SHOTGUN,PASS,SHORT MIDDLE,,36,OWN
1,13,48,1,10,0,2,SHOTGUN,RUSH,,RIGHT END,43,OWN
1,13,13,2,8,1,10,SHOTGUN,PASS,SHORT MIDDLE,,45,OWN
1,10,2,1,10,0,1,SHOTGUN,RUSH,,RIGHT GUARD,33,OWN
1,9,37,2,9,0,1,SHOTGUN,SCRAMBLE,,,34,OWN
1,8,54,3,8,1,13,SHOTGUN,PASS,SHORT LEFT,,35,OWN
1,8,22,1,10,1,11,SHOTGUN,PASS,SHORT MIDDLE,,48,OWN
1,5,46,1,10,0,0,SHOTGUN,EXCEPTION,,,33,OWN
1,5,8,2,6,0,0,SHOTGUN,EXCEPTION,,,37,OWN
1,4,27,3,4,0,18,SHOTGUN,SCRAMBLE,,,39,OWN
1,2,1,1,10,0,-6,SHOTGUN,SACK,,,39,OWN
1,1,35,2,16,0,0,SHOTGUN,PASS,SHORT LEFT,,33,OWN
1,1,31,1,10,0,6,UNDER CENTER,RUSH,,RIGHT GUARD,48,OWN
1,0,14,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
1,0,3,1,10,0,0,SHOTGUN,PASS,SHORT RIGHT,,10,OWN
1,0,0,0,0,1,0,,,,,0,OWN
2,15,0,2,10,0,0,SHOTGUN,EXCEPTION,,,10,OWN
2,14,25,1,10,0,0,UNDER CENTER,NO PLAY,,,21,OWN
2,14,6,1,15,0,8,SHOTGUN,PASS,SHORT RIGHT,,16,OWN
2,13,38,1,10,0,4,SHOTGUN,PASS,SHORT MIDDLE,,39,OWN
2,12,54,2,6,1,10,SHOTGUN,PASS,SHORT RIGHT,,43,OWN
2,10,47,1,10,0,4,SHOTGUN,RUSH,,CENTER,31,OPP
4,9,50,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
4,9,45,1,10,0,2,UNDER CENTER,RUSH,,LEFT GUARD,23,OWN
4,9,13,2,8,0,-6,SHOTGUN,PASS,SHORT RIGHT,,25,OWN
4,8,27,3,14,0,0,SHOTGUN,PASS,DEEP RIGHT,,19,OWN
4,8,21,1,10,0,8,SHOTGUN,PASS,SHORT MIDDLE,,34,OWN
4,7,58,2,2,1,17,NO HUDDLE,RUSH,,RIGHT GUARD,42,OWN
4,7,10,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
4,7,5,1,10,0,0,SHOTGUN,NO PLAY,,,13,OWN
4,7,5,1,5,0,0,SHOTGUN,NO PLAY,,,18,OWN
4,7,5,1,10,0,7,SHOTGUN,PASS,SHORT MIDDLE,,13,OWN
4,6,29,2,3,1,6,SHOTGUN,RUSH,,RIGHT GUARD,20,OWN
1,0,35,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
1,0,35,1,10,0,9,SHOTGUN,PASS,SHORT RIGHT,,25,OWN
2,15,0,2,1,0,0,UNDER CENTER,NO PLAY,,,34,OWN
2,15,0,2,6,1,8,UNDER CENTER,RUSH,,CENTER,29,OWN
2,14,18,1,10,0,2,UNDER CENTER,RUSH,,CENTER,37,OWN
2,13,31,2,8,0,0,SHOTGUN,PASS,DEEP LEFT,,39,OWN
2,13,26,3,8,0,-9,SHOTGUN,SACK,,,39,OWN
2,12,47,4,17,0,0,PUNT,PUNT,,,30,OWN
2,12,37,1,10,0,0,SHOTGUN,PASS,SHORT RIGHT,,30,OWN
2,12,34,2,10,1,13,UNDER CENTER,RUSH,,RIGHT END,30,OWN
2,11,56,1,10,1,14,UNDER CENTER,PASS,SHORT RIGHT,,43,OWN
2,8,26,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
2,8,26,1,10,0,5,UNDER CENTER,PASS,SHORT RIGHT,,25,OWN
2,7,48,2,5,0,1,SHOTGUN,PASS,SHORT LEFT,,30,OWN
1,4,29,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
1,4,23,1,10,0,-5,UNDER CENTER,SACK,,,25,OWN
1,3,45,2,15,0,0,SHOTGUN,RUSH,,RIGHT END,20,OWN
1,3,7,3,15,1,18,SHOTGUN,PASS,DEEP RIGHT,,20,OWN
1,2,27,1,10,0,0,NO HUDDLE SHOTGUN,PASS,SHORT RIGHT,,38,OWN
1,2,23,1,10,0,2,UNDER CENTER,RUSH,,CENTER,43,OWN
1,1,41,2,8,0,-6,UNDER CENTER,SACK,,,45,OWN
1,1,5,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
1,1,5,3,14,0,0,SHOTGUN,PASS,SHORT RIGHT,,39,OWN
1,0,29,4,14,0,0,PUNT,PUNT,,,39,OWN
1,0,21,1,10,0,3,SHOTGUN,RUSH,,CENTER,19,OWN
1,0,0,0,0,1,0,,,,,0,OWN
2,15,0,2,7,1,24,UNDER CENTER,PASS,SHORT LEFT,,22,OWN
2,14,24,1,10,0,7,NO HUDDLE SHOTGUN,PASS,SHORT MIDDLE,,46,OWN
2,13,52,2,3,1,7,UNDER CENTER,RUSH,,CENTER,47,OPP
2,13,9,0,0,0,0,UNDER CENTER,KICK OFF,,,35,OWN
2,13,2,1,10,0,-1,UNDER CENTER,RUSH,,LEFT GUARD,10,OWN
2,12,46,1,10,0,-3,SHOTGUN,PASS,SHORT RIGHT,,24,OWN
2,12,1,2,13,0,0,SHOTGUN,PASS,SHORT RIGHT,,21,OWN
2,11,57,3,13,0,4,SHOTGUN,PASS,SHORT LEFT,,21,OWN
2,11,14,4,9,0,0,PUNT,PUNT,,,25,OWN
2,11,2,1,10,0,3,UNDER CENTER,RUSH,,CENTER,35,OWN
2,10,25,2,7,0,18,SHOTGUN,PASS,SHORT RIGHT,,38,OWN
2,7,41,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
2,7,41,1,10,1,12,SHOTGUN,PASS,SHORT MIDDLE,,25,OWN
2,7,14,1,10,0,1,SHOTGUN,RUSH,,CENTER,37,OWN
2,6,46,2,9,0,0,SHOTGUN,PASS,SHORT LEFT,,38,OWN
2,6,42,3,9,0,0,SHOTGUN,PASS,SHORT LEFT,,38,OWN
2,6,36,4,9,0,0,PUNT,PUNT,,,38,OWN
2,6,24,1,10,0,-1,SHOTGUN,PASS,SHORT LEFT,,18,OWN
2,5,56,2,11,0,0,NO HUDDLE,PASS,DEEP RIGHT,,17,OWN
2,5,50,3,11,0,0,SHOTGUN,PASS,SHORT LEFT,,17,OWN
2,5,44,4,11,0,0,PUNT,PUNT,,,17,OWN
2,5,36,1,10,0,6,SHOTGUN,PASS,SHORT LEFT,,32,OWN
2,5,8,2,4,0,0,SHOTGUN,PASS,SHORT MIDDLE,,38,OWN
2,5,4,3,4,1,50,SHOTGUN,PASS,DEEP MIDDLE,,38,OWN
2,3,43,2,1,1,3,UNDER CENTER,RUSH,,CENTER,3,OPP
2,3,39,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
2,3,39,1,10,1,20,SHOTGUN,PASS,DEEP RIGHT,,47,OWN
2,3,33,1,10,1,17,SHOTGUN,PASS,SHORT MIDDLE,,25,OWN
2,2,23,2,8,0,0,NO HUDDLE,RUSH,,LEFT GUARD,44,OWN
2,2,0,0,0,1,0,UNDER CENTER,,,,0,OWN
2,1,23,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
2,1,9,0,0,1,0,UNDER CENTER,EXTRA POINT,,,20,OPP
2,1,9,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
2,1,9,1,10,0,3,SHOTGUN,RUSH,,LEFT TACKLE,25,OWN
2,1,4,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
2,1,4,2,7,0,0,SHOTGUN,PASS,DEEP RIGHT,,28,OWN
2,0,59,3,7,0,0,SHOTGUN,PASS,SHORT LEFT,,28,OWN
2,0,55,4,7,0,0,PUNT,PUNT,,,28,OWN
2,0,47,1,10,0,-7,SHOTGUN,SACK,,,36,OWN
2,0,16,2,17,0,7,NO HUDDLE SHOTGUN,RUSH,,RIGHT TACKLE,29,OWN
2,0,0,0,0,1,0,,,,,0,OWN
3,15,0,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
3,15,0,1,10,0,0,SHOTGUN,PASS,SHORT LEFT,,25,OWN
3,14,56,2,10,0,0,SHOTGUN,PASS,SHORT RIGHT,,25,OWN
3,14,47,3,10,1,10,SHOTGUN,PASS,SHORT MIDDLE,,25,OWN
3,14,16,1,10,0,0,SHOTGUN,PASS,SHORT LEFT,,35,OWN
3,13,35,2,10,0,20,SHOTGUN,SCRAMBLE,,,35,OWN
3,13,13,2,20,0,5,SHOTGUN,PASS,SHORT RIGHT,,25,OWN
3,12,33,3,15,0,-7,SHOTGUN,SACK,,,30,OWN
3,11,56,4,22,0,0,PUNT,PUNT,,,23,OWN
3,11,48,1,10,0,0,SHOTGUN,RUSH,,LEFT TACKLE,47,OWN
3,11,20,2,10,1,16,NO HUDDLE SHOTGUN,PASS,SHORT MIDDLE,,47,OWN
3,10,1,1,10,0,4,SHOTGUN,RUSH,,LEFT GUARD,22,OPP
3,7,4,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
3,6,55,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
3,6,55,1,10,0,3,SHOTGUN,PASS,SHORT MIDDLE,,25,OWN
3,6,21,2,7,1,9,SHOTGUN,PASS,SHORT LEFT,,28,OWN
3,5,44,1,10,0,-3,SHOTGUN,SACK,,,37,OWN
3,5,0,2,13,0,0,SHOTGUN,PASS,DEEP RIGHT,,34,OWN
3,4,55,3,13,0,0,SHOTGUN,PASS,SHORT RIGHT,,34,OWN
3,4,51,4,13,0,0,PUNT,PUNT,,,34,OWN
3,4,39,1,10,0,6,SHOTGUN,RUSH,,LEFT GUARD,12,OWN
3,4,10,2,4,0,1,NO HUDDLE SHOTGUN,RUSH,,LEFT TACKLE,18,OWN
3,3,33,3,3,0,0,NO HUDDLE SHOTGUN,PASS,SHORT LEFT,,19,OWN
3,3,29,4,3,0,0,PUNT,PUNT,,,19,OWN
3,3,21,1,10,1,13,SHOTGUN,PASS,SHORT LEFT,,35,OWN
3,2,47,1,10,0,0,SHOTGUN,PASS,SHORT MIDDLE,,48,OWN
3,0,0,0,0,1,0,,,,,0,OWN
4,14,35,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
4,14,28,1,10,0,7,SHOTGUN,PASS,SHORT RIGHT,,38,OWN
4,14,5,2,3,0,6,NO HUDDLE SHOTGUN,RUSH,,RIGHT TACKLE,45,OWN
4,13,45,2,13,0,12,SHOTGUN,PASS,SHORT MIDDLE,,35,OWN
4,13,19,3,1,1,5,NO HUDDLE,RUSH,,LEFT GUARD,47,OWN
4,10,38,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
4,8,44,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
4,8,39,1,10,0,4,SHOTGUN,RUSH,,CENTER,43,OWN
4,8,33,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
4,8,33,2,6,0,0,UNDER CENTER,PASS,DEEP RIGHT,,47,OWN
4,8,21,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
4,8,2,1,10,1,12,SHOTGUN,PASS,SHORT LEFT,,8,OWN
4,7,32,1,10,0,6,NO HUDDLE SHOTGUN,PASS,SHORT RIGHT,,20,OWN
4,7,7,2,4,1,8,NO HUDDLE SHOTGUN,PASS,SHORT RIGHT,,26,OWN
4,6,41,1,10,0,6,NO HUDDLE SHOTGUN,PASS,SHORT RIGHT,,34,OWN
4,6,10,2,4,0,0,NO HUDDLE SHOTGUN,PASS,SHORT MIDDLE,,40,OWN
4,6,5,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
4,6,5,3,4,0,2,SHOTGUN,PASS,SHORT LEFT,,40,OWN
4,5,26,4,2,1,45,SHOTGUN,PASS,DEEP LEFT,,42,OWN
4,3,40,1,10,0,1,UNDER CENTER,RUSH,,LEFT GUARD,4,OWN
4,3,35,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
4,3,35,2,9,0,2,UNDER CENTER,RUSH,,RIGHT GUARD,5,OWN
4,2,52,3,7,0,4,UNDER CENTER,RUSH,,RIGHT TACKLE,7,OWN
4,2,9,4,3,0,0,PUNT,PUNT,,,11,OWN
4,2,2,1,10,1,12,SHOTGUN,PASS,SHORT MIDDLE,,40,OWN
4,1,56,0,0,1,0,UNDER CENTER,,,,0,OWN
4,0,40,1,10,0,0,UNDER CENTER,QB KNEEL,,,31,OWN
4,0,0,0,0,1,0,UNDER CENTER,,,,0,OWN
1,15,0,1,10,0,0,UNDER CENTER,PASS,DEEP RIGHT,,25,OWN
1,14,54,1,15,0,11,UNDER CENTER,RUSH,,RIGHT TACKLE,20,OWN
1,14,13,2,4,1,31,UNDER CENTER,PASS,DEEP RIGHT,,31,OWN
1,11,32,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
1,11,32,1,10,0,3,UNDER CENTER,RUSH,,LEFT TACKLE,25,OWN
1,11,17,2,7,0,6,UNDER CENTER,PASS,SHORT LEFT,,28,OWN
1,10,52,3,1,0,0,UNDER CENTER,RUSH,,CENTER,34,OWN
1,10,10,4,1,0,0,PUNT,PUNT,,,34,OWN
1,10,2,1,10,0,0,UNDER CENTER,PASS,SHORT RIGHT,,20,OWN
1,9,57,2,10,0,-1,UNDER CENTER,RUSH,,RIGHT END,20,OWN
3,14,51,2,10,1,18,UNDER CENTER,RUSH,,RIGHT TACKLE,24,OWN
3,14,24,1,10,0,7,SHOTGUN,RUSH,,CENTER,42,OWN
3,14,3,1,15,1,23,SHOTGUN,PASS,SHORT RIGHT,,37,OWN
3,11,32,1,10,0,0,UNDER CENTER,RUSH,,LEFT END,47,OWN
3,11,0,2,10,0,9,SHOTGUN,RUSH,,RIGHT GUARD,47,OWN
3,10,26,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
3,6,40,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
3,6,40,1,10,0,7,UNDER CENTER,RUSH,,RIGHT TACKLE,25,OWN
3,6,19,1,20,0,6,SHOTGUN,RUSH,,LEFT GUARD,15,OWN
3,5,50,2,14,0,0,NO HUDDLE SHOTGUN,PASS,SHORT MIDDLE,,21,OWN
3,5,47,3,14,0,13,SHOTGUN,PASS,SHORT LEFT,,21,OWN
3,5,2,4,1,0,-1,UNDER CENTER,RUSH,,RIGHT TACKLE,34,OWN
3,4,56,1,10,0,-4,UNDER CENTER,RUSH,,LEFT END,33,OPP
3,2,49,1,10,1,14,UNDER CENTER,PASS,SHORT LEFT,,9,OWN
3,2,12,1,10,0,2,SHOTGUN,RUSH,,LEFT TACKLE,23,OWN
3,1,34,2,8,1,10,UNDER CENTER,PASS,SHORT LEFT,,25,OWN
3,0,54,1,10,1,26,UNDER CENTER,PASS,DEEP LEFT,,35,OWN
3,0,0,0,0,1,0,,,,,0,OWN
4,13,0,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
4,13,0,1,10,0,0,UNDER CENTER,RUSH,,RIGHT TACKLE,25,OWN
4,12,18,2,10,0,9,SHOTGUN,PASS,SHORT RIGHT,,25,OWN
4,11,41,3,1,1,36,UNDER CENTER,PASS,DEEP LEFT,,34,OWN
4,10,8,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
4,7,1,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
4,7,1,1,10,1,20,SHOTGUN,PASS,SHORT RIGHT,,25,OWN
4,6,33,1,10,0,9,NO HUDDLE SHOTGUN,PASS,SHORT LEFT,,45,OWN
4,4,41,1,10,0,3,UNDER CENTER,RUSH,,RIGHT GUARD,14,OWN
4,3,56,2,7,0,0,UNDER CENTER,RUSH,,RIGHT TACKLE,17,OWN
4,2,48,3,4,0,1,SHOTGUN,RUSH,,RIGHT TACKLE,20,OWN
4,2,0,0,0,1,0,UNDER CENTER,,,,0,OWN
4,2,0,4,3,0,0,PUNT,PUNT,,,21,OWN
4,1,47,1,10,0,6,SHOTGUN,PASS,SHORT LEFT,,35,OWN
4,1,23,2,4,0,0,NO HUDDLE SHOTGUN,PASS,SHORT MIDDLE,,41,OWN
4,1,20,3,4,0,-11,SHOTGUN,SACK,,,41,OWN
4,0,20,4,15,0,0,PUNT,PUNT,,,30,OWN
4,0,11,1,10,0,0,UNDER CENTER,QB KNEEL,,,21,OWN
4,0,0,0,0,1,0,UNDER CENTER,,,,0,OWN
1,15,0,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
1,15,0,1,10,0,0,SHOTGUN,PASS,SHORT RIGHT,,25,OWN
1,14,56,2,10,0,2,SHOTGUN,RUSH,,CENTER,25,OWN
1,2,18,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
1,2,18,1,10,0,4,SHOTGUN,RUSH,,CENTER,25,OWN
1,1,44,2,6,0,0,SHOTGUN,PASS,DEEP LEFT,,29,OWN
1,1,38,3,6,0,0,SHOTGUN,PASS,DEEP RIGHT,,29,OWN
1,1,28,4,6,0,0,PUNT,PUNT,,,29,OWN
1,1,21,1,10,1,23,SHOTGUN,PASS,DEEP LEFT,,30,OWN
1,0,0,0,0,1,0,,,,,0,OWN
2,14,10,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
2,14,10,1,10,0,-7,SHOTGUN,SACK,,,25,OWN
2,13,27,2,17,0,2,SHOTGUN,RUSH,,CENTER,18,OWN
2,12,49,3,15,0,0,SHOTGUN,PASS,SHORT RIGHT,,20,OWN
2,12,43,4,15,0,0,PUNT,PUNT,,,20,OWN
2,12,29,1,10,1,11,UNDER CENTER,PASS,SHORT RIGHT,,15,OWN
2,12,1,1,10,0,1,SHOTGUN,RUSH,,CENTER,26,OWN
2,11,27,2,9,0,0,SHOTGUN,PASS,SHORT RIGHT,,27,OWN
2,11,23,3,9,0,0,SHOTGUN,PASS,DEEP RIGHT,,27,OWN
1,3,16,2,9,0,0,UNDER CENTER,PASS,SHORT LEFT,,33,OWN
1,3,12,3,9,0,0,SHOTGUN,NO PLAY,,,33,OWN
1,3,12,3,14,0,-7,SHOTGUN,SACK,,,28,OWN
1,2,34,4,21,0,0,PUNT,PUNT,,,21,OWN
1,2,27,1,10,1,38,SHOTGUN,PASS,DEEP RIGHT,,31,OWN
2,14,13,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
2,12,21,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
2,12,21,1,10,0,-1,UNDER CENTER,RUSH,,LEFT GUARD,25,OWN
2,11,49,2,11,0,6,UNDER CENTER,RUSH,,LEFT END,24,OWN
2,11,21,3,5,1,6,SHOTGUN,PASS,SHORT MIDDLE,,30,OWN
2,10,48,1,10,0,0,UNDER CENTER,RUSH,,LEFT TACKLE,36,OWN
2,10,17,2,10,0,34,UNDER CENTER,PASS,DEEP LEFT,,36,OWN
2,9,46,2,20,0,1,UNDER CENTER,RUSH,,CENTER,26,OWN
2,9,8,3,19,0,5,SHOTGUN,PASS,SHORT RIGHT,,27,OWN
2,8,37,4,14,0,0,PUNT,PUNT,,,32,OWN
2,8,28,1,10,0,-1,UNDER CENTER,RUSH,,RIGHT GUARD,16,OWN
2,7,42,2,11,0,0,SHOTGUN,PASS,SHORT RIGHT,,15,OWN
2,7,38,3,11,0,3,SHOTGUN,PASS,SHORT MIDDLE,,15,OWN
2,7,3,1,10,0,9,SHOTGUN,RUSH,,LEFT END,20,OWN
2,6,20,2,1,0,7,UNDER CENTER,PASS,SHORT LEFT,,29,OWN
2,5,56,2,1,0,0,UNDER CENTER,RUSH,,RIGHT GUARD,29,OWN
2,5,21,3,1,1,2,UNDER CENTER,RUSH,,CENTER,29,OWN
2,4,41,1,10,1,15,SHOTGUN,PASS,SHORT MIDDLE,,31,OWN
2,3,58,1,10,0,0,SHOTGUN,PASS,SHORT RIGHT,,46,OWN
2,3,53,2,10,0,1,SHOTGUN,PASS,SHORT LEFT,,46,OWN
2,3,17,3,9,0,0,SHOTGUN,PASS,SHORT MIDDLE,,47,OWN
2,3,13,4,9,0,0,PUNT,PUNT,,,47,OWN
2,3,5,1,10,0,1,UNDER CENTER,PASS,SHORT RIGHT,,20,OWN
2,2,46,1,5,0,-8,UNDER CENTER,SACK,,,25,OWN
2,2,0,0,0,1,0,UNDER CENTER,,,,0,OWN
2,1,14,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
2,1,6,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
1,9,15,3,11,0,0,SHOTGUN,PASS,SHORT RIGHT,,19,OWN
1,9,12,4,11,0,0,PUNT,PUNT,,,19,OWN
1,9,3,1,10,0,4,UNDER CENTER,RUSH,,LEFT TACKLE,45,OWN
1,8,23,2,6,0,2,UNDER CENTER,PASS,SHORT RIGHT,,49,OWN
1,7,2,1,10,1,10,UNDER CENTER,RUSH,,CENTER,10,OWN
1,6,25,1,10,1,48,UNDER CENTER,PASS,DEEP LEFT,,20,OWN
1,4,39,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
1,4,35,1,10,0,4,UNDER CENTER,PASS,SHORT LEFT,,22,OWN
1,4,25,2,6,1,6,NO HUDDLE,PASS,SHORT RIGHT,,26,OWN
1,3,53,1,10,0,1,UNDER CENTER,RUSH,,CENTER,32,OWN
4,13,25,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
4,13,25,1,10,0,6,UNDER CENTER,RUSH,,LEFT GUARD,25,OWN
4,12,42,2,4,0,3,UNDER CENTER,RUSH,,CENTER,31,OWN
4,11,56,3,1,0,-5,UNDER CENTER,RUSH,,RIGHT END,34,OWN
4,11,5,4,6,0,0,PUNT,PUNT,,,29,OWN
4,10,56,1,10,0,0,SHOTGUN,PASS,SHORT MIDDLE,,38,OWN
4,10,52,2,10,0,8,SHOTGUN,PASS,SHORT MIDDLE,,38,OWN
4,10,29,3,2,1,54,NO HUDDLE SHOTGUN,PASS,DEEP MIDDLE,,46,OWN
4,10,21,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
4,10,21,1,10,0,0,UNDER CENTER,PASS,SHORT RIGHT,,25,OWN
4,10,17,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
4,10,17,2,10,1,43,SHOTGUN,PASS,DEEP MIDDLE,,25,OWN
4,8,15,1,10,1,21,SHOTGUN,PASS,SHORT RIGHT,,33,OWN
1,8,20,1,10,1,11,NO HUDDLE,PASS,SHORT LEFT,,35,OWN
1,7,44,1,10,0,0,NO HUDDLE SHOTGUN,NO PLAY,,,46,OWN
1,7,30,1,15,0,12,SHOTGUN,PASS,SHORT RIGHT,,41,OWN
1,4,4,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
1,3,59,1,10,0,0,UNDER CENTER,PASS,DEEP LEFT,,27,OWN
1,3,23,2,7,0,2,NO HUDDLE SHOTGUN,RUSH,,CENTER,42,OPP
1,2,47,3,5,0,0,SHOTGUN,PASS,SHORT LEFT,,40,OPP
1,2,43,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
1,2,43,4,5,0,0,SHOTGUN,PASS,SHORT RIGHT,,40,OPP
1,2,37,1,10,0,0,SHOTGUN,SACK,,,41,OWN
1,2,2,2,10,0,-1,NO HUDDLE SHOTGUN,RUSH,,CENTER,41,OWN
1,1,25,3,11,0,0,SHOTGUN,PASS,DEEP MIDDLE,,40,OWN
1,1,20,4,11,0,0,PUNT,PUNT,,,40,OWN
1,1,13,1,10,0,-1,UNDER CENTER,RUSH,,CENTER,15,OWN
1,0,34,2,11,0,2,UNDER CENTER,RUSH,,RIGHT TACKLE,14,OWN
1,0,0,0,0,1,0,,,,,0,OWN
2,15,0,3,9,0,-9,SHOTGUN,SACK,,,16,OWN
2,14,14,4,18,0,0,PUNT,PUNT,,,7,OWN
2,14,6,1,10,0,5,SHOTGUN,RUSH,,RIGHT END,43,OWN
2,13,27,2,5,1,9,SHOTGUN,RUSH,,RIGHT END,48,OWN
2,9,3,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
2,9,3,1,10,1,57,SHOTGUN,PASS,SHORT LEFT,,25,OWN
4,6,1,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
4,5,55,1,10,0,0,UNDER CENTER,PASS,DEEP LEFT,,40,OWN
4,5,50,2,10,0,-3,SHOTGUN,SACK,,,40,OWN
4,5,6,3,13,1,14,SHOTGUN,PASS,SHORT RIGHT,,37,OWN
4,4,16,2,13,0,12,SHOTGUN,PASS,SHORT LEFT,,48,OWN
4,1,57,0,0,1,0,UNDER CENTER,,,,0,OWN
4,1,32,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
4,0,33,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
4,0,10,0,0,1,0,UNDER CENTER,TIMEOUT,,,0,OWN
1,15,0,0,0,1,0,UNDER CENTER,KICK OFF,,,35,OWN
1,14,56,1,10,0,0,UNDER CENTER,PASS,SHORT RIGHT,,14,OWN
1,14,52,2,10,1,12,UNDER CENTER,RUSH,,RIGHT GUARD,14,OWN
